Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-01533,2023-09-25,2023-09-27,Same Day,CU-9122,Consumer,East,P-64426,Furniture,Furnishings,Tensor Lamp,2135.25,13,0.5,440.04
CA-01534,2023-01-17,2023-01-22,Standard Class,CU-2570,Consumer,East,P-63035,Furniture,Bookcases,Sauder Bookcases,3401.61,8,0.3,-727.74
CA-01535,2020-12-31,2021-01-05,Second Class,CU-2825,Home Office,Central,P-21306,Technology,Machines,Cisco TelePresence,793.05,3,0.5,11.32
CA-01536,2020-01-21,2020-01-26,Same Day,CU-8050,Home Office,West,P-83775,Office Supplies,Fasteners,Advantus Push Pins,1078.26,1,0.1,231.48
CA-01537,2023-04-02,2023-04-08,Same Day,CU-9155,Corporate,Central,P-59574,Furniture,Bookcases,Bush Bookcases,418.92,1,0.3,47.04
CA-01538,2023-07-24,2023-07-28,Standard Class,CU-3074,Home Office,East,P-92831,Furniture,Furnishings,Tensor Lamp,5567.3,5,0.0,370.68
CA-01539,2023-07-02,2023-07-06,Standard Class,CU-9592,Consumer,South,P-12245,Technology,Accessories,Kensington Keyboard,77.08,1,0.3,12.51
CA-01540,2020-01-27,2020-01-28,Standard Class,CU-4090,Home Office,South,P-95466,Technology,Machines,Polycom ViewStation,3197.43,10,0.1,-207.38
CA-01541,2021-10-09,2021-10-15,First Class,CU-6274,Home Office,South,P-14675,Technology,Phones,Samsung Galaxy,857.44,8,0.0,86.82
CA-01542,2022-01-23,2022-01-26,Same Day,CU-7801,Home Office,Central,P-58765,Office Supplies,Supplies,Dixon Ticonderoga Pencils,10024.47,10,0.1,1113.86
CA-01543,2022-05-22,2022-05-23,First Class,CU-7441,Home Office,South,P-48876,Technology,Machines,Polycom ViewStation,4780.13,6,0.1,-37.09
CA-01544,2020-05-02,2020-05-04,First Class,CU-7572,Corporate,East,P-27571,Furniture,Chairs,Bretford Chair,2897.44,14,0.2,514.38
CA-01545,2023-02-07,2023-02-10,First Class,CU-5600,Home Office,East,P-92374,Technology,Phones,Apple iPhone,3550.25,5,0.0,-205.01
CA-01546,2020-08-02,2020-08-07,First Class,CU-3229,Home Office,East,P-68804,Office Supplies,Binders,Cardinal Slant-D Binders,9133.12,8,0.0,910.22
CA-01547,2021-10-07,2021-10-13,Standard Class,CU-8008,Corporate,West,P-77193,Furniture,Chairs,Global Leather Chair,5842.8,5,0.0,-132.98
CA-01548,2023-08-14,2023-08-19,Second Class,CU-7805,Home Office,West,P-24708,Office Supplies,Appliances,Fellowes Shredder,2266.12,8,0.5,271.97
CA-01549,2020-11-26,2020-11-28,First Class,CU-9445,Home Office,East,P-11257,Office Supplies,Envelopes,Wausau Astrobright Envelopes,10475.73,9,0.0,2250.41
CA-01550,2022-07-28,2022-07-30,Second Class,CU-3289,Consumer,Central,P-44133,Furniture,Bookcases,O'Sullivan Bookcase,2217.66,8,0.2,-269.64
CA-01551,2021-02-22,2021-02-23,Standard Class,CU-1900,Consumer,East,P-43479,Office Supplies,Art,Sanford Pencils,18947.88,14,0.0,3949.13
CA-01552,2021-07-14,2021-07-16,Same Day,CU-3476,Home Office,Central,P-38321,Technology,Machines,Cisco TelePresence,2280.85,5,0.0,125.81
CA-01553,2023-08-13,2023-08-17,Standard Class,CU-7602,Corporate,South,P-11823,Furniture,Tables,Lesro Table,7365.9,10,0.0,-1231.87
CA-01554,2023-08-05,2023-08-10,First Class,CU-7047,Corporate,South,P-62565,Furniture,Tables,Chromcraft Table,2271.33,5,0.1,-202.89
CA-01555,2022-08-12,2022-08-15,Second Class,CU-8784,Home Office,South,P-23617,Furniture,Bookcases,O'Sullivan Bookcase,8725.08,6,0.0,-128.73
CA-01556,2023-07-31,2023-08-02,Same Day,CU-1684,Home Office,Central,P-13644,Office Supplies,Art,Sanford Pencils,421.53,2,0.5,72.98
CA-01557,2023-08-05,2023-08-07,First Class,CU-8956,Corporate,Central,P-67232,Technology,Copiers,HP LaserJet Copier,10187.45,10,0.3,803.78
CA-01558,2022-06-18,2022-06-20,Same Day,CU-7887,Corporate,East,P-58025,Technology,Phones,Motorola Moto,604.06,5,0.3,103.03
CA-01559,2022-12-24,2022-12-25,Same Day,CU-1215,Consumer,South,P-54451,Technology,Machines,Polycom ViewStation,539.61,1,0.0,-36.45
CA-01560,2022-09-09,2022-09-13,Standard Class,CU-5129,Corporate,South,P-45772,Furniture,Tables,Bevis Computer Table,6100.95,11,0.2,-645.59
CA-01561,2020-06-30,2020-07-03,Same Day,CU-9770,Corporate,East,P-20981,Technology,Copiers,Xerox DocuCenter Copier,6828.98,11,0.2,1335.49
CA-01562,2023-06-16,2023-06-19,Second Class,CU-5890,Corporate,West,P-47241,Office Supplies,Art,Fiskars Scissors,2341.52,9,0.3,566.18
CA-01563,2020-02-14,2020-02-18,First Class,CU-9944,Corporate,South,P-59567,Technology,Phones,Motorola Moto,716.58,1,0.3,35.63
CA-01564,2023-06-05,2023-06-09,First Class,CU-4769,Corporate,West,P-87910,Technology,Phones,Samsung Galaxy,1005.34,8,0.1,157.86
CA-01565,2020-09-30,2020-10-01,Standard Class,CU-5720,Home Office,West,P-34738,Technology,Accessories,Logitech Mouse,2228.22,6,0.5,205.56
CA-01566,2021-11-05,2021-11-07,First Class,CU-5259,Consumer,West,P-70816,Technology,Phones,Apple iPhone,4106.0,4,0.0,498.28
CA-01567,2022-01-26,2022-02-01,Same Day,CU-9976,Home Office,Central,P-31836,Office Supplies,Binders,Avery Heavy Binders,6342.54,6,0.0,2196.44
CA-01568,2022-04-02,2022-04-07,Standard Class,CU-9294,Consumer,South,P-61828,Furniture,Chairs,Bretford Chair,593.49,14,0.3,-11.49
CA-01569,2022-10-24,2022-10-27,Standard Class,CU-9252,Home Office,South,P-17116,Office Supplies,Binders,Avery Heavy Binders,1421.05,7,0.3,-56.88
CA-01570,2022-08-25,2022-08-31,First Class,CU-5877,Home Office,East,P-79214,Technology,Copiers,Xerox DocuCenter Copier,14425.5,14,0.3,3334.37
CA-01571,2020-09-26,2020-10-03,First Class,CU-1310,Consumer,South,P-28244,Furniture,Furnishings,Advantus Panel,8971.44,12,0.0,425.96
CA-01572,2020-11-09,2020-11-11,Second Class,CU-4047,Home Office,South,P-93070,Office Supplies,Art,Fiskars Scissors,7788.04,13,0.0,867.18
CA-01573,2022-12-24,2022-12-27,First Class,CU-1949,Corporate,Central,P-97592,Office Supplies,Supplies,Dixon Ticonderoga Pencils,2314.27,14,0.5,91.86
CA-01574,2022-11-19,2022-11-23,First Class,CU-5285,Consumer,West,P-59438,Furniture,Tables,Chromcraft Table,5204.76,12,0.0,-626.24
CA-01575,2022-08-03,2022-08-10,Standard Class,CU-6707,Consumer,Central,P-66055,Office Supplies,Fasteners,OIC Push Pins,11879.12,11,0.2,1787.18
CA-01576,2020-09-17,2020-09-19,Standard Class,CU-5801,Corporate,West,P-34414,Furniture,Tables,Lesro Table,4041.36,6,0.0,-979.94
CA-01577,2020-04-06,2020-04-11,Second Class,CU-2115,Home Office,East,P-10083,Technology,Machines,Polycom ViewStation,1005.87,3,0.0,-110.53
CA-01578,2022-04-14,2022-04-21,Second Class,CU-8638,Corporate,East,P-51732,Furniture,Chairs,Global Leather Chair,1632.7,10,0.5,84.55
CA-01579,2022-09-21,2022-09-22,Standard Class,CU-1997,Corporate,South,P-19662,Furniture,Tables,Chromcraft Table,13057.9,10,0.0,-1091.66
CA-01580,2023-04-14,2023-04-21,First Class,CU-1938,Consumer,East,P-46766,Technology,Machines,Cisco TelePresence,697.73,6,0.1,53.01
CA-01581,2022-10-09,2022-10-11,Same Day,CU-8710,Corporate,West,P-35311,Office Supplies,Storage,Tenex Shelf,4631.9,10,0.0,473.81
CA-01582,2021-08-19,2021-08-20,Standard Class,CU-9452,Consumer,East,P-14190,Furniture,Furnishings,Tensor Lamp,13125.8,10,0.0,723.04
CA-01583,2021-04-26,2021-04-29,Same Day,CU-7963,Home Office,Central,P-75572,Office Supplies,Paper,Hammermill Paper,682.36,1,0.0,158.46
CA-01584,2023-03-06,2023-03-12,First Class,CU-2514,Corporate,East,P-53063,Furniture,Chairs,Bretford Chair,7031.78,7,0.0,294.62
CA-01585,2023-12-02,2023-12-06,Same Day,CU-8582,Corporate,South,P-36724,Furniture,Furnishings,Tensor Lamp,6198.72,11,0.0,564.11
CA-01586,2020-04-17,2020-04-20,Standard Class,CU-4920,Corporate,West,P-91105,Technology,Accessories,Kensington Keyboard,1826.03,7,0.3,369.08
CA-01587,2021-09-06,2021-09-11,Second Class,CU-2676,Home Office,East,P-58875,Office Supplies,Labels,Avery Labels,204.47,1,0.1,54.54
CA-01588,2023-01-25,2023-01-28,Standard Class,CU-7965,Home Office,Central,P-46902,Technology,Copiers,Xerox DocuCenter Copier,2748.41,10,0.3,987.45
CA-01589,2022-07-20,2022-07-22,Second Class,CU-2678,Consumer,South,P-14458,Furniture,Chairs,Global Leather Chair,7281.24,13,0.5,562.63
CA-01590,2020-01-26,2020-01-28,Standard Class,CU-3028,Corporate,Central,P-13278,Office Supplies,Art,Fiskars Scissors,2119.05,7,0.3,464.82
CA-01591,2023-09-02,2023-09-03,Same Day,CU-2751,Corporate,Central,P-53427,Office Supplies,Envelopes,Wausau Astrobright Envelopes,10361.65,13,0.0,1575.22
CA-01592,2022-07-12,2022-07-19,Second Class,CU-8762,Corporate,Central,P-55337,Technology,Phones,Apple iPhone,8391.06,6,0.0,995.78
CA-01593,2022-09-14,2022-09-16,Second Class,CU-5935,Consumer,Central,P-73846,Office Supplies,Supplies,Boston Pencil Sharpener,5482.37,8,0.2,324.5
CA-01594,2020-01-25,2020-01-29,Standard Class,CU-5212,Corporate,West,P-17372,Furniture,Furnishings,Eldon Shelf,1639.68,14,0.0,86.5
CA-01595,2022-08-10,2022-08-17,Second Class,CU-9549,Corporate,Central,P-88120,Technology,Copiers,Xerox DocuCenter Copier,5720.26,13,0.5,1507.97
CA-01596,2020-07-18,2020-07-23,Standard Class,CU-9379,Corporate,Central,P-95983,Furniture,Chairs,Bretford Chair,189.94,7,0.1,9.88
CA-01597,2021-10-13,2021-10-17,Standard Class,CU-2419,Home Office,East,P-28785,Office Supplies,Binders,Avery Heavy Binders,7967.47,10,0.3,-197.49
CA-01598,2023-11-13,2023-11-19,Same Day,CU-4653,Corporate,West,P-62110,Office Supplies,Appliances,Hoover Stove,1788.16,2,0.0,333.37
CA-01599,2021-07-19,2021-07-26,First Class,CU-7491,Home Office,Central,P-55054,Furniture,Furnishings,Eldon Shelf,287.9,10,0.0,44.32
CA-01600,2021-10-18,2021-10-20,First Class,CU-3656,Corporate,Central,P-46194,Technology,Machines,Polycom ViewStation,5922.17,7,0.2,486.91
CA-01601,2023-02-18,2023-02-25,Same Day,CU-6468,Home Office,West,P-76612,Technology,Accessories,Plantronics Headset,1086.14,3,0.2,124.89
CA-01602,2021-08-10,2021-08-11,Standard Class,CU-4948,Home Office,South,P-48247,Furniture,Chairs,Bretford Chair,2858.76,12,0.0,74.13
CA-01603,2020-01-09,2020-01-12,Second Class,CU-7729,Consumer,West,P-79787,Office Supplies,Binders,Ibico Binders,8870.31,9,0.0,277.4
CA-01604,2021-04-11,2021-04-12,Same Day,CU-7185,Consumer,Central,P-66720,Furniture,Bookcases,Bush Bookcases,18519.93,13,0.0,580.15
CA-01605,2020-06-29,2020-07-06,First Class,CU-9193,Home Office,West,P-20374,Office Supplies,Appliances,Fellowes Shredder,4655.64,4,0.0,769.08
CA-01606,2023-09-02,2023-09-07,Second Class,CU-3188,Consumer,East,P-62601,Office Supplies,Binders,Cardinal Slant-D Binders,1667.61,5,0.1,440.57
CA-01607,2022-04-19,2022-04-24,Standard Class,CU-9332,Home Office,Central,P-63714,Technology,Machines,Cisco TelePresence,2741.9,5,0.0,192.24
CA-01608,2020-07-05,2020-07-11,Same Day,CU-6765,Home Office,West,P-99973,Technology,Machines,Cisco TelePresence,12528.96,12,0.0,751.74
CA-01609,2022-02-02,2022-02-04,Second Class,CU-9883,Corporate,West,P-55573,Furniture,Bookcases,O'Sullivan Bookcase,5791.68,10,0.2,-1045.97
CA-01610,2022-07-12,2022-07-15,Second Class,CU-9906,Home Office,South,P-61494,Office Supplies,Storage,Tenex Shelf,17136.34,13,0.0,-496.44
CA-01611,2021-10-26,2021-10-28,First Class,CU-9188,Consumer,East,P-94704,Office Supplies,Storage,Eldon Jumbo Storage,8412.96,12,0.0,616.38
CA-01612,2020-06-22,2020-06-27,First Class,CU-7554,Corporate,South,P-34818,Technology,Copiers,HP LaserJet Copier,2766.83,9,0.5,558.96
CA-01613,2023-05-24,2023-05-26,Second Class,CU-5762,Consumer,West,P-78193,Office Supplies,Storage,Eldon Jumbo Storage,9687.69,10,0.1,389.53
CA-01614,2021-12-07,2021-12-12,Second Class,CU-9845,Consumer,South,P-66849,Technology,Machines,Polycom ViewStation,5488.8,10,0.0,1251.93
CA-01615,2020-12-23,2020-12-28,Standard Class,CU-1437,Corporate,South,P-63565,Office Supplies,Art,Sanford Pencils,3598.2,9,0.5,784.06
CA-01616,2022-04-26,2022-04-28,First Class,CU-6634,Corporate,Central,P-30500,Office Supplies,Storage,Tenex Shelf,1009.9,4,0.3,3.91
CA-01617,2020-04-26,2020-04-29,Standard Class,CU-1578,Corporate,South,P-53771,Technology,Accessories,Kensington Keyboard,1696.31,10,0.3,273.53
CA-01618,2020-01-18,2020-01-21,Standard Class,CU-6159,Corporate,East,P-66398,Office Supplies,Binders,Avery Heavy Binders,51.58,1,0.0,-1.99
CA-01619,2023-09-03,2023-09-08,Same Day,CU-7910,Home Office,West,P-83068,Technology,Accessories,Logitech Mouse,4201.98,6,0.0,260.72
CA-01620,2022-08-07,2022-08-10,Standard Class,CU-6422,Home Office,South,P-66978,Furniture,Tables,Bevis Computer Table,5571.24,12,0.0,-1139.01
CA-01621,2021-10-24,2021-10-25,Standard Class,CU-6953,Consumer,South,P-63594,Office Supplies,Art,Fiskars Scissors,3699.99,5,0.3,415.92
CA-01622,2023-12-26,2023-12-29,Second Class,CU-3352,Home Office,East,P-79016,Furniture,Bookcases,O'Sullivan Bookcase,2119.23,8,0.2,-220.68
CA-01623,2022-08-12,2022-08-18,Second Class,CU-2825,Corporate,East,P-31144,Office Supplies,Art,Dixon Ticonderoga,8434.48,10,0.2,1445.73
CA-01624,2023-01-07,2023-01-09,First Class,CU-5411,Home Office,East,P-64075,Office Supplies,Fasteners,Advantus Push Pins,762.28,1,0.0,186.44
CA-01625,2022-02-20,2022-02-27,Same Day,CU-8098,Corporate,South,P-49139,Technology,Copiers,Xerox DocuCenter Copier,5344.3,7,0.2,1969.37
CA-01626,2020-06-09,2020-06-10,Standard Class,CU-3780,Corporate,Central,P-65348,Office Supplies,Binders,Ibico Binders,624.96,12,0.3,58.01
CA-01627,2022-03-31,2022-04-07,Standard Class,CU-2577,Home Office,South,P-38460,Furniture,Bookcases,Bush Bookcases,3576.12,14,0.3,-299.49
CA-01628,2022-05-24,2022-05-26,Same Day,CU-8259,Consumer,East,P-30296,Office Supplies,Envelopes,Poly String-Tie Envelopes,2040.19,12,0.3,530.1
CA-01629,2022-02-26,2022-03-04,Standard Class,CU-9813,Home Office,Central,P-64237,Technology,Copiers,HP LaserJet Copier,6609.28,8,0.0,1457.63
CA-01630,2023-08-16,2023-08-19,Standard Class,CU-9831,Home Office,East,P-66121,Office Supplies,Appliances,Fellowes Shredder,9682.89,7,0.0,1068.28
CA-01631,2021-07-04,2021-07-07,First Class,CU-6377,Consumer,West,P-98587,Furniture,Chairs,Global Leather Chair,4091.16,6,0.0,97.39
CA-01632,2020-06-03,2020-06-06,Standard Class,CU-4908,Corporate,West,P-47502,Office Supplies,Binders,Cardinal Slant-D Binders,2418.96,13,0.3,-71.61
CA-01633,2022-01-26,2022-02-01,Second Class,CU-8356,Consumer,South,P-47100,Office Supplies,Appliances,Avery Electric Razor,19688.9,14,0.0,1969.8
CA-01634,2020-06-19,2020-06-26,Second Class,CU-6454,Corporate,West,P-84512,Furniture,Tables,Lesro Table,932.06,1,0.1,-76.63
CA-01635,2022-09-12,2022-09-13,Second Class,CU-8726,Home Office,Central,P-24823,Technology,Phones,Apple iPhone,12886.43,13,0.2,248.52
CA-01636,2021-05-24,2021-05-26,Same Day,CU-1748,Home Office,Central,P-20503,Technology,Copiers,Xerox DocuCenter Copier,5430.19,6,0.2,841.08
CA-01637,2023-10-17,2023-10-18,Same Day,CU-1958,Home Office,Central,P-48848,Furniture,Tables,Bevis Computer Table,5053.48,6,0.1,-661.77
CA-01638,2022-07-30,2022-08-03,Standard Class,CU-2620,Corporate,Central,P-36967,Furniture,Furnishings,Tensor Lamp,2750.92,2,0.0,162.95
CA-01639,2021-06-09,2021-06-16,Second Class,CU-8708,Consumer,East,P-30464,Technology,Accessories,Kensington Keyboard,1106.41,14,0.1,138.13
CA-01640,2022-03-29,2022-04-01,First Class,CU-1699,Consumer,Central,P-90630,Office Supplies,Storage,Tenex Shelf,2750.61,11,0.5,19.16
CA-01641,2020-03-14,2020-03-19,Second Class,CU-1915,Home Office,South,P-15648,Technology,Copiers,Xerox DocuCenter Copier,2140.59,3,0.0,568.64
CA-01642,2021-03-26,2021-03-30,First Class,CU-5511,Corporate,West,P-21308,Office Supplies,Appliances,Fellowes Shredder,2973.68,2,0.0,156.27
CA-01643,2022-01-01,2022-01-04,First Class,CU-6768,Consumer,Central,P-74478,Technology,Copiers,Xerox DocuCenter Copier,667.1,5,0.3,79.55
CA-01644,2022-12-21,2022-12-23,Standard Class,CU-1153,Home Office,South,P-55378,Technology,Machines,Polycom ViewStation,3798.73,13,0.0,163.79
CA-01645,2022-05-09,2022-05-10,Second Class,CU-3965,Corporate,Central,P-12038,Technology,Machines,Cisco TelePresence,275.74,4,0.2,-15.89
CA-01646,2022-12-23,2022-12-28,First Class,CU-2070,Consumer,South,P-89231,Technology,Machines,Cisco TelePresence,451.2,3,0.2,-3.53
CA-01647,2022-12-28,2023-01-03,Second Class,CU-8505,Consumer,West,P-25320,Furniture,Tables,Lesro Table,1052.11,3,0.1,1.83
CA-01648,2023-12-06,2023-12-07,Standard Class,CU-9095,Corporate,East,P-50606,Furniture,Chairs,Global Leather Chair,285.2,5,0.5,-13.71
CA-01649,2021-04-12,2021-04-15,Same Day,CU-4023,Home Office,South,P-36355,Technology,Accessories,Logitech Mouse,4582.9,9,0.1,827.46
CA-01650,2023-06-29,2023-06-30,First Class,CU-9418,Corporate,East,P-22386,Furniture,Bookcases,Bush Bookcases,5063.59,7,0.0,274.63
CA-01651,2023-11-24,2023-11-30,Standard Class,CU-7845,Consumer,East,P-74122,Furniture,Bookcases,Bush Bookcases,305.94,1,0.5,-21.05
CA-01652,2022-10-25,2022-10-29,Standard Class,CU-1985,Corporate,East,P-37534,Office Supplies,Labels,Mead File Folders Labels,1720.2,9,0.1,393.52
CA-01653,2020-03-05,2020-03-09,First Class,CU-1832,Home Office,West,P-53136,Technology,Copiers,Xerox DocuCenter Copier,953.34,6,0.0,227.26
CA-01654,2021-10-11,2021-10-17,Same Day,CU-8427,Consumer,West,P-48396,Office Supplies,Appliances,Fellowes Shredder,4073.04,9,0.5,356.91
CA-01655,2021-08-08,2021-08-10,First Class,CU-7583,Consumer,Central,P-39508,Office Supplies,Art,Dixon Ticonderoga,3613.09,13,0.5,562.79
CA-01656,2021-11-22,2021-11-29,Second Class,CU-4704,Consumer,South,P-44368,Technology,Phones,Apple iPhone,6193.6,10,0.5,1448.72
CA-01657,2022-12-20,2022-12-22,First Class,CU-9724,Home Office,Central,P-98753,Technology,Phones,Motorola Moto,8044.96,8,0.3,613.92
CA-01658,2020-09-17,2020-09-23,Standard Class,CU-7658,Home Office,East,P-39888,Furniture,Chairs,Bretford Chair,3759.7,9,0.1,-455.49
CA-01659,2023-10-07,2023-10-13,First Class,CU-3854,Corporate,South,P-33605,Office Supplies,Fasteners,OIC Push Pins,16655.97,14,0.2,5036.61
CA-01660,2023-01-04,2023-01-10,First Class,CU-1338,Consumer,Central,P-99881,Technology,Accessories,Plantronics Headset,186.56,8,0.0,27.31
CA-01661,2021-07-08,2021-07-11,Second Class,CU-7243,Home Office,East,P-41052,Office Supplies,Binders,Ibico Binders,7331.94,14,0.0,463.54
CA-01662,2020-02-22,2020-02-25,Same Day,CU-8664,Consumer,East,P-87743,Furniture,Chairs,Global Leather Chair,1477.19,11,0.0,52.74
CA-01663,2023-09-07,2023-09-12,Standard Class,CU-6255,Corporate,East,P-78924,Office Supplies,Appliances,Fellowes Shredder,1318.92,4,0.5,27.6
CA-01664,2021-08-13,2021-08-16,Standard Class,CU-3423,Corporate,East,P-84647,Furniture,Furnishings,Eldon Shelf,2923.54,4,0.3,212.04
CA-01665,2022-06-15,2022-06-22,Standard Class,CU-7284,Home Office,West,P-75106,Furniture,Chairs,Bretford Chair,3605.52,10,0.2,375.16
CA-01666,2021-11-26,2021-12-03,Standard Class,CU-8013,Home Office,Central,P-91391,Technology,Machines,Cisco TelePresence,4151.07,6,0.3,318.45
CA-01667,2022-08-09,2022-08-12,Second Class,CU-8632,Consumer,Central,P-22796,Furniture,Tables,Chromcraft Table,3390.38,5,0.3,-698.11
CA-01668,2020-12-12,2020-12-15,Same Day,CU-6364,Corporate,South,P-23080,Technology,Phones,Samsung Galaxy,5221.44,6,0.3,1012.16
CA-01669,2020-04-09,2020-04-14,First Class,CU-2455,Corporate,East,P-29475,Office Supplies,Supplies,Boston Pencil Sharpener,2477.82,8,0.2,254.31
CA-01670,2023-08-10,2023-08-16,First Class,CU-6955,Home Office,East,P-17739,Office Supplies,Storage,Fellowes File Cabinet,5051.06,14,0.0,488.65
CA-01671,2020-11-06,2020-11-10,Same Day,CU-2072,Consumer,West,P-49035,Furniture,Bookcases,Bush Bookcases,10273.62,7,0.0,-2571.87
CA-01672,2021-06-30,2021-07-05,Second Class,CU-6622,Consumer,West,P-44578,Office Supplies,Envelopes,Poly String-Tie Envelopes,2048.64,2,0.0,258.47
CA-01673,2022-01-08,2022-01-11,First Class,CU-9079,Corporate,Central,P-34088,Technology,Accessories,Logitech Mouse,1030.89,3,0.0,210.81
CA-01674,2022-10-19,2022-10-25,Standard Class,CU-5103,Corporate,West,P-23297,Furniture,Tables,Lesro Table,232.92,5,0.1,-48.38
CA-01675,2023-01-20,2023-01-26,Second Class,CU-9312,Home Office,West,P-95557,Furniture,Chairs,Bretford Chair,1399.05,1,0.0,86.44
CA-01676,2020-02-05,2020-02-08,First Class,CU-4306,Consumer,South,P-75849,Furniture,Tables,Chromcraft Table,889.88,1,0.1,-122.22
CA-01677,2020-03-08,2020-03-15,Standard Class,CU-2438,Corporate,South,P-83682,Furniture,Bookcases,Bush Bookcases,2179.1,11,0.0,124.76
CA-01678,2020-12-20,2020-12-26,Second Class,CU-1575,Corporate,South,P-10526,Furniture,Furnishings,Eldon Shelf,4850.46,6,0.0,281.21
CA-01679,2023-10-29,2023-11-05,Standard Class,CU-4897,Home Office,Central,P-27272,Furniture,Furnishings,Advantus Panel,2198.99,9,0.1,263.77
CA-01680,2020-03-01,2020-03-02,Standard Class,CU-2290,Corporate,Central,P-81652,Furniture,Bookcases,Bush Bookcases,673.98,11,0.3,42.56
CA-01681,2021-06-26,2021-07-01,Standard Class,CU-9212,Home Office,Central,P-71459,Office Supplies,Art,Dixon Ticonderoga,14170.0,10,0.0,3566.6
CA-01682,2022-02-06,2022-02-11,Second Class,CU-4556,Consumer,East,P-41532,Furniture,Bookcases,O'Sullivan Bookcase,218.8,10,0.5,-11.05
CA-01683,2023-02-04,2023-02-11,Same Day,CU-5508,Consumer,South,P-38134,Technology,Copiers,HP LaserJet Copier,7453.2,12,0.0,2637.61
CA-01684,2021-11-03,2021-11-10,Second Class,CU-3048,Home Office,East,P-12117,Technology,Machines,Polycom ViewStation,7233.3,5,0.0,831.97
CA-01685,2022-06-12,2022-06-13,First Class,CU-1277,Corporate,East,P-25164,Office Supplies,Binders,Ibico Binders,7352.63,7,0.2,1592.42
CA-01686,2021-10-25,2021-10-26,First Class,CU-4211,Consumer,South,P-19914,Office Supplies,Envelopes,Wausau Astrobright Envelopes,6343.11,10,0.1,1656.19
CA-01687,2021-10-08,2021-10-10,Standard Class,CU-5062,Corporate,East,P-70616,Furniture,Tables,Chromcraft Table,5413.15,9,0.1,-1592.89
CA-01688,2020-07-19,2020-07-21,Second Class,CU-5280,Home Office,South,P-85728,Furniture,Chairs,Bretford Chair,1216.79,2,0.5,-135.12
